Pid,Uid,Catname,Region,Time,neighbors,forward_neighbors
19_56_199,"[6, 14, 36, 36, 36, 46, 46, 46, 46, 46, 46, 132, 165, 186, 229, 229, 229, 229, 229, 229]",[19],[56],"[0, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 23]","[6, 14, 36, 36, 36, 46, 46, 46, 46, 46, 46, 132, 165, 186, 229, 229, 229, 229, 229, 229]","[6, 14, 36, 36, 36, 46, 46, 46, 46, 46, 46, 132, 165, 186, 229, 229, 229, 229, 229, 229]"
4_46_200,"[205, 307, 307, 307, 307, 512, 637, 797, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 853]",[4],[46],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 21, 22, 23]","[205, 307, 307, 307, 307, 512, 637, 797, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 853]","[205, 307, 307, 307, 307, 512, 637, 797, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 853]"
4_56_201,"[4, 4, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144]",[4],[56],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 21, 23]","[4, 4, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144]","[4, 4, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144]"
0_45_202,"[67, 67, 101, 227, 258, 410, 411, 437, 437, 437, 437, 437, 479, 479, 652, 750, 768, 768, 768, 998]",[0],[45],"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 22, 23]","[67, 67, 101, 227, 258, 410, 411, 437, 437, 437, 437, 437, 479, 479, 652, 750, 768, 768, 768, 998]","[67, 67, 101, 227, 258, 410, 411, 437, 437, 437, 437, 437, 479, 479, 652, 750, 768, 768, 768, 998]"
0_46_203,"[8, 105, 132, 135, 149, 247, 330, 395, 482, 482, 535, 617, 647, 660, 847, 965, 965, 965, 978, 1119]",[0],[46],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 23]","[8, 105, 132, 135, 149, 247, 330, 395, 482, 482, 535, 617, 647, 660, 847, 965, 965, 965, 978, 1119]","[8, 105, 132, 135, 149, 247, 330, 395, 482, 482, 535, 617, 647, 660, 847, 965, 965, 965, 978, 1119]"
0_32_204,"[67, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",[0],[32],"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 23]","[67, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]","[67, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]"
9_57_205,"[34, 34, 34, 34, 38, 45, 58, 75, 143, 165, 231, 261, 390, 470, 544, 555, 632, 632, 646, 716]",[9],[57],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 23]","[34, 34, 34, 34, 38, 45, 58, 75, 143, 165, 231, 261, 390, 470, 544, 555, 632, 632, 646, 716]","[34, 34, 34, 34, 38, 45, 58, 75, 143, 165, 231, 261, 390, 470, 544, 555, 632, 632, 646, 716]"
0_43_206,"[90, 273, 273, 310, 310, 310, 310, 417, 518, 518, 518, 518, 518, 518, 518, 518, 518, 518, 518, 634]",[0],[43],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 22, 23]","[90, 273, 273, 310, 310, 310, 310, 417, 518, 518, 518, 518, 518, 518, 518, 518, 518, 518, 518, 634]","[90, 273, 273, 310, 310, 310, 310, 417, 518, 518, 518, 518, 518, 518, 518, 518, 518, 518, 518, 634]"
0_58_207,"[134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134]",[0],[58],"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 22, 23]","[134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134]","[134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134]"
4_36_208,"[18, 149, 149, 149, 311, 324, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329]",[4],[36],"[1, 2, 5, 7, 8, 9, 10, 11, 12, 13, 14, 20, 22, 23]","[18, 149, 149, 149, 311, 324, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329]","[18, 149, 149, 149, 311, 324, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329]"
20_57_209,"[14, 24, 45, 46, 46, 46, 46, 46, 46, 186, 197, 209, 226, 231, 260, 260, 263, 266, 278, 278]",[20],[57],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18]","[14, 24, 45, 46, 46, 46, 46, 46, 46, 186, 197, 209, 226, 231, 260, 260, 263, 266, 278, 278]","[14, 24, 45, 46, 46, 46, 46, 46, 46, 186, 197, 209, 226, 231, 260, 260, 263, 266, 278, 278]"
0_60_210,"[169, 169, 268, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289]",[0],[60],"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 22, 23]","[169, 169, 268, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289]","[169, 169, 268, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289]"
0_26_211,"[163, 238, 248, 290, 306, 406, 427, 460, 479, 479, 479, 479, 479, 479, 479, 479, 479, 479, 479, 479]",[0],[26],"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 21, 22, 23]","[163, 238, 248, 290, 306, 406, 427, 460, 479, 479, 479, 479, 479, 479, 479, 479, 479, 479, 479, 479]","[163, 238, 248, 290, 306, 406, 427, 460, 479, 479, 479, 479, 479, 479, 479, 479, 479, 479, 479, 479]"
0_26_212,"[179, 179, 337, 358, 406, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470]",[0],[26],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 21, 22, 23]","[179, 179, 337, 358, 406, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470]","[179, 179, 337, 358, 406, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470]"
0_14_213,"[573, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649]",[0],[14],"[1, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 21, 22, 23]","[573, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649]","[573, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649]"
1_57_214,"[51, 55, 75, 143, 143, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231]",[1],[57],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[51, 55, 75, 143, 143, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231]","[51, 55, 75, 143, 143, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231]"
0_77_215,"[8, 8, 62, 63, 63, 124, 124, 124, 205, 240, 240, 256, 256, 256, 256, 256, 256, 256, 256, 256]",[0],[77],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 21, 22, 23]","[8, 8, 62, 63, 63, 124, 124, 124, 205, 240, 240, 256, 256, 256, 256, 256, 256, 256, 256, 256]","[8, 8, 62, 63, 63, 124, 124, 124, 205, 240, 240, 256, 256, 256, 256, 256, 256, 256, 256, 256]"
0_51_216,"[90, 173, 186, 186, 186, 186, 186, 186, 186, 187, 203, 309, 423, 517, 650, 650, 804, 868, 868, 868]",[0],[51],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 23]","[90, 173, 186, 186, 186, 186, 186, 186, 186, 187, 203, 309, 423, 517, 650, 650, 804, 868, 868, 868]","[90, 173, 186, 186, 186, 186, 186, 186, 186, 187, 203, 309, 423, 517, 650, 650, 804, 868, 868, 868]"
21_65_217,"[22, 22, 34, 48, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95]",[21],[65],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 23]","[22, 22, 34, 48, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95]","[22, 22, 34, 48, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95]"
1_5_218,"[17, 17, 75, 117, 177, 177, 177, 177, 536, 537, 541, 549, 607, 623, 623, 623, 623, 649, 649, 649]",[1],[5],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 21]","[17, 17, 75, 117, 177, 177, 177, 177, 536, 537, 541, 549, 607, 623, 623, 623, 623, 649, 649, 649]","[17, 17, 75, 117, 177, 177, 177, 177, 536, 537, 541, 549, 607, 623, 623, 623, 623, 649, 649, 649]"
0_71_219,"[141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141]",[0],[71],"[0, 1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 20, 21, 22, 23]","[141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141]","[141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141]"
0_35_220,"[13, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14]",[0],[35],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 23]","[13, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14]","[13, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
0_56_221,"[38, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134]",[0],[56],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 18, 23]","[38, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134]","[38, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134]"
0_85_222,"[126, 126, 126, 126, 717, 717, 717, 717, 717, 717, 717, 717, 717, 754, 981, 981, 981, 981, 1214, 1746]",[0],[85],"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 20, 22, 23]","[126, 126, 126, 126, 717, 717, 717, 717, 717, 717, 717, 717, 717, 754, 981, 981, 981, 981, 1214, 1746]","[126, 126, 126, 126, 717, 717, 717, 717, 717, 717, 717, 717, 717, 754, 981, 981, 981, 981, 1214, 1746]"
22_56_223,"[6, 161, 221, 224, 254, 323, 397, 397, 397, 397, 397, 447, 447, 457, 469, 469, 469, 485, 486, 498]",[22],[56],"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 23]","[6, 161, 221, 224, 254, 323, 397, 397, 397, 397, 397, 447, 447, 457, 469, 469, 469, 485, 486, 498]","[6, 161, 221, 224, 254, 323, 397, 397, 397, 397, 397, 447, 447, 457, 469, 469, 469, 485, 486, 498]"
0_74_224,"[198, 435, 1052, 1344, 1344, 1577, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604]",[0],[74],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 21, 22, 23]","[198, 435, 1052, 1344, 1344, 1577, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604]","[198, 435, 1052, 1344, 1344, 1577, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604, 1604]"
4_2_225,"[84, 84, 84, 185, 243, 243, 243, 243, 306, 328, 363, 363, 363, 363, 363, 463, 463, 463, 463, 463]",[4],[2],"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 22, 23]","[84, 84, 84, 185, 243, 243, 243, 243, 306, 328, 363, 363, 363, 363, 363, 463, 463, 463, 463, 463]","[84, 84, 84, 185, 243, 243, 243, 243, 306, 328, 363, 363, 363, 363, 363, 463, 463, 463, 463, 463]"
0_54_226,"[76, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 348, 348, 348, 348, 437, 467]",[0],[54],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 22, 23]","[76, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 348, 348, 348, 348, 437, 467]","[76, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 348, 348, 348, 348, 437, 467]"
4_67_227,"[90, 150, 330, 561, 627, 627, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787]",[4],[67],"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 21, 22, 23]","[90, 150, 330, 561, 627, 627, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787]","[90, 150, 330, 561, 627, 627, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787]"
0_34_228,"[94, 94, 94, 128, 216, 273, 273, 300, 300, 300, 327, 327, 486, 615, 623, 623, 821, 821, 821, 821]",[0],[34],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 22, 23]","[94, 94, 94, 128, 216, 273, 273, 300, 300, 300, 327, 327, 486, 615, 623, 623, 821, 821, 821, 821]","[94, 94, 94, 128, 216, 273, 273, 300, 300, 300, 327, 327, 486, 615, 623, 623, 821, 821, 821, 821]"
4_49_229,"[74, 161, 316, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420]",[4],[49],"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 17, 21, 22, 23]","[74, 161, 316, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420]","[74, 161, 316, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420, 420]"
0_45_230,"[20, 129, 132, 150, 199, 284, 410, 417, 467, 467, 467, 467, 470, 538, 538, 652, 726, 726, 726, 726]",[0],[45],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 19, 20, 22, 23]","[20, 129, 132, 150, 199, 284, 410, 417, 467, 467, 467, 467, 470, 538, 538, 652, 726, 726, 726, 726]","[20, 129, 132, 150, 199, 284, 410, 417, 467, 467, 467, 467, 470, 538, 538, 652, 726, 726, 726, 726]"
23_31_231,"[19, 19, 19, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 225, 225]",[23],[31],"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 23]","[19, 19, 19, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 225, 225]","[19, 19, 19, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 225, 225]"
4_36_232,"[29, 29, 119, 149, 196, 226, 240, 290, 296, 337, 578, 744, 756, 886, 933, 1023, 1086, 1177, 1356, 1356]",[4],[36],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 22, 23]","[29, 29, 119, 149, 196, 226, 240, 290, 296, 337, 578, 744, 756, 886, 933, 1023, 1086, 1177, 1356, 1356]","[29, 29, 119, 149, 196, 226, 240, 290, 296, 337, 578, 744, 756, 886, 933, 1023, 1086, 1177, 1356, 1356]"
4_54_233,"[86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86]",[4],[54],"[0, 3, 4, 8, 9, 10, 11, 12, 13, 14, 21, 22, 23]","[86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86]","[86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86]"
4_56_234,"[34, 34, 79, 150, 150, 150, 275, 364, 393, 435, 435, 435, 435, 453, 464, 562, 577, 674, 761, 761]",[4],[56],"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 17, 21, 22, 23]","[34, 34, 79, 150, 150, 150, 275, 364, 393, 435, 435, 435, 435, 453, 464, 562, 577, 674, 761, 761]","[34, 34, 79, 150, 150, 150, 275, 364, 393, 435, 435, 435, 435, 453, 464, 562, 577, 674, 761, 761]"
4_46_235,"[40, 149, 149, 167, 195, 555, 555, 593, 738, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787]",[4],[46],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 20, 21, 23]","[40, 149, 149, 167, 195, 555, 555, 593, 738, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787]","[40, 149, 149, 167, 195, 555, 555, 593, 738, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787]"
0_4_236,"[126, 290, 502, 637, 733, 766, 766, 766, 766, 766, 766, 766, 766, 766, 766, 766, 766, 766, 766, 766]",[0],[4],"[0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 22, 23]","[126, 290, 502, 637, 733, 766, 766, 766, 766, 766, 766, 766, 766, 766, 766, 766, 766, 766, 766, 766]","[126, 290, 502, 637, 733, 766, 766, 766, 766, 766, 766, 766, 766, 766, 766, 766, 766, 766, 766, 766]"
0_68_237,"[526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526]",[0],[68],"[0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 21, 22, 23]","[526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526]","[526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526]"
0_26_238,"[118, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 365, 365, 365, 365, 365, 365, 365]",[0],[26],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 21, 22, 23]","[118, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 365, 365, 365, 365, 365, 365, 365]","[118, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 365, 365, 365, 365, 365, 365, 365]"
0_95_239,"[126, 126, 126, 126, 126, 126, 126, 147, 147, 147, 173, 195, 246, 246, 269, 269, 304, 643, 643, 643]",[0],[95],"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 21, 22, 23]","[126, 126, 126, 126, 126, 126, 126, 147, 147, 147, 173, 195, 246, 246, 269, 269, 304, 643, 643, 643]","[126, 126, 126, 126, 126, 126, 126, 147, 147, 147, 173, 195, 246, 246, 269, 269, 304, 643, 643, 643]"
14_47_240,"[129, 156, 187, 384, 467, 700, 982, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002]",[14],[47],"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 20, 21, 22, 23]","[129, 156, 187, 384, 467, 700, 982, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002]","[129, 156, 187, 384, 467, 700, 982, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002]"
0_57_241,"[31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31]",[0],[57],"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22]","[31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31]","[31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31]"
1_52_242,"[113, 146, 186, 252, 252, 252, 284, 316, 367, 367, 367, 388, 392, 423, 451, 451, 498, 498, 498, 512]",[1],[52],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[113, 146, 186, 252, 252, 252, 284, 316, 367, 367, 367, 388, 392, 423, 451, 451, 498, 498, 498, 512]","[113, 146, 186, 252, 252, 252, 284, 316, 367, 367, 367, 388, 392, 423, 451, 451, 498, 498, 498, 512]"
17_45_243,"[39, 61, 66, 66, 75, 98, 128, 131, 168, 181, 181, 220, 234, 263, 340, 400, 415, 426, 457, 493]",[17],[45],"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[39, 61, 66, 66, 75, 98, 128, 131, 168, 181, 181, 220, 234, 263, 340, 400, 415, 426, 457, 493]","[39, 61, 66, 66, 75, 98, 128, 131, 168, 181, 181, 220, 234, 263, 340, 400, 415, 426, 457, 493]"
22_56_244,"[0, 20, 75, 129, 191, 286, 391, 391, 412, 413, 415, 415, 415, 435, 488, 531, 539, 653, 658, 658]",[22],[56],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 21, 22, 23]","[0, 20, 75, 129, 191, 286, 391, 391, 412, 413, 415, 415, 415, 435, 488, 531, 539, 653, 658, 658]","[0, 20, 75, 129, 191, 286, 391, 391, 412, 413, 415, 415, 415, 435, 488, 531, 539, 653, 658, 658]"
0_66_245,"[92, 92, 92, 126, 292, 292, 292, 292, 292, 292, 292, 292, 292, 487, 487, 487, 487, 487, 487, 487]",[0],[66],"[0, 1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 21, 22, 23]","[92, 92, 92, 126, 292, 292, 292, 292, 292, 292, 292, 292, 292, 487, 487, 487, 487, 487, 487, 487]","[92, 92, 92, 126, 292, 292, 292, 292, 292, 292, 292, 292, 292, 487, 487, 487, 487, 487, 487, 487]"
4_46_246,"[4, 4, 8, 129, 129, 458, 627, 666, 678, 1021, 1034, 1062, 1277, 1277, 1277, 1277, 1277, 1277, 1337, 1337]",[4],[46],"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 22, 23]","[4, 4, 8, 129, 129, 458, 627, 666, 678, 1021, 1034, 1062, 1277, 1277, 1277, 1277, 1277, 1277, 1337, 1337]","[4, 4, 8, 129, 129, 458, 627, 666, 678, 1021, 1034, 1062, 1277, 1277, 1277, 1277, 1277, 1277, 1337, 1337]"
0_57_247,"[22, 226, 226, 226, 226, 226, 226, 226, 226, 226, 226, 226, 843, 843, 843, 843, 843, 843, 843, 843]",[0],[57],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[22, 226, 226, 226, 226, 226, 226, 226, 226, 226, 226, 226, 843, 843, 843, 843, 843, 843, 843, 843]","[22, 226, 226, 226, 226, 226, 226, 226, 226, 226, 226, 226, 843, 843, 843, 843, 843, 843, 843, 843]"
0_34_248,"[153, 195, 208, 379, 469, 469, 555, 555, 555, 599, 599, 834, 855, 866, 866, 912, 951, 963, 963, 965]",[0],[34],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 21, 22, 23]","[153, 195, 208, 379, 469, 469, 555, 555, 555, 599, 599, 834, 855, 866, 866, 912, 951, 963, 963, 965]","[153, 195, 208, 379, 469, 469, 555, 555, 555, 599, 599, 834, 855, 866, 866, 912, 951, 963, 963, 965]"
0_35_249,"[162, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414, 630, 646]",[0],[35],"[0, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 22, 23]","[162, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414, 630, 646]","[162, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414, 630, 646]"
0_14_250,"[100, 100, 131, 131, 131, 131, 270, 270, 270, 299, 299, 299, 299, 299, 299, 361, 411, 411, 411, 649]",[0],[14],"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 16, 19, 20, 21, 22, 23]","[100, 100, 131, 131, 131, 131, 270, 270, 270, 299, 299, 299, 299, 299, 299, 361, 411, 411, 411, 649]","[100, 100, 131, 131, 131, 131, 270, 270, 270, 299, 299, 299, 299, 299, 299, 361, 411, 411, 411, 649]"
0_84_251,"[147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 244]",[0],[84],"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 21, 22, 23]","[147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 244]","[147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 244]"
24_2_252,"[117, 117, 117, 193, 305, 305, 305, 305, 305, 305, 305, 305, 305, 305, 305, 305, 305, 305, 305, 305]",[24],[2],"[0, 1, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 21, 22, 23]","[117, 117, 117, 193, 305, 305, 305, 305, 305, 305, 305, 305, 305, 305, 305, 305, 305, 305, 305, 305]","[117, 117, 117, 193, 305, 305, 305, 305, 305, 305, 305, 305, 305, 305, 305, 305, 305, 305, 305, 305]"
0_55_253,"[72, 88, 88, 88, 437, 437, 437, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647]",[0],[55],"[0, 1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 15, 22, 23]","[72, 88, 88, 88, 437, 437, 437, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647]","[72, 88, 88, 88, 437, 437, 437, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647]"
