Pid,Uid,Catname,Region,Time,neighbors,forward_neighbors
48_65_202,"[171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171]",[48],[65],"[0, 1, 2, 3, 4, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]","[171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171]","[171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171]"
19_34_203,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",[19],[34],"[0, 2, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22]","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
24_45_204,"[195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195]",[24],[45],"[12, 13, 14, 16, 18, 19, 20, 21]","[195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195]","[195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195]"
16_65_205,"[798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798]",[16],[65],"[0, 1, 2, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798]","[798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798, 798]"
46_24_206,"[541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541]",[46],[24],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 17, 21, 23]","[541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541]","[541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541]"
21_55_207,"[67, 67, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373]",[21],[55],"[1, 8, 10, 11, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]","[67, 67, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373]","[67, 67, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373, 373]"
49_45_208,"[545, 561, 561, 561, 561, 561, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023]",[49],[45],"[9, 10, 11, 13, 14, 15, 16, 17, 18]","[545, 561, 561, 561, 561, 561, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023]","[545, 561, 561, 561, 561, 561, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023]"
5_45_209,"[2, 4, 17, 17, 102, 102, 102, 102, 102, 109, 115, 172, 175, 186, 186, 199, 204, 245, 245, 257]",[5],[45],"[0, 1, 2, 3, 4, 5, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[2, 4, 17, 17, 102, 102, 102, 102, 102, 109, 115, 172, 175, 186, 186, 199, 204, 245, 245, 257]","[2, 4, 17, 17, 102, 102, 102, 102, 102, 109, 115, 172, 175, 186, 186, 199, 204, 245, 245, 257]"
50_44_210,"[51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51]",[50],[44],"[11, 12, 13, 16, 17, 18, 19, 20, 22]","[51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51]","[51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51]"
27_93_211,"[317, 824, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997]",[27],[93],"[8, 11, 12, 13, 16, 17]","[317, 824, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997]","[317, 824, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997, 997]"
51_92_212,"[438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438]",[51],[92],"[13, 14, 15, 16, 17, 18, 19, 20, 22, 23]","[438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438]","[438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438]"
26_45_213,"[25, 242, 242, 242, 253, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311]",[26],[45],"[1, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 22, 23]","[25, 242, 242, 242, 253, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311]","[25, 242, 242, 242, 253, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311]"
11_25_214,"[293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293]",[11],[25],"[0, 11, 13, 14, 15, 16, 17, 21, 22, 23]","[293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293]","[293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293]"
20_44_215,"[4, 4, 8, 18, 23, 36, 36, 39, 45, 48, 48, 48, 73, 125, 221, 262, 271, 271, 283, 292]",[20],[44],"[0, 1, 2, 3, 4, 5, 16, 17, 18, 19, 20, 21, 22, 23]","[4, 4, 8, 18, 23, 36, 36, 39, 45, 48, 48, 48, 73, 125, 221, 262, 271, 271, 283, 292]","[4, 4, 8, 18, 23, 36, 36, 39, 45, 48, 48, 48, 73, 125, 221, 262, 271, 271, 283, 292]"
16_43_216,"[999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999]",[16],[43],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 17, 18, 20, 21, 22, 23]","[999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999]","[999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999]"
19_44_217,"[15, 15, 339, 378, 378, 378, 378, 378, 558, 558, 558, 558, 569, 569, 600, 600, 600, 600, 600, 600]",[19],[44],"[0, 1, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23]","[15, 15, 339, 378, 378, 378, 378, 378, 558, 558, 558, 558, 569, 569, 600, 600, 600, 600, 600, 600]","[15, 15, 339, 378, 378, 378, 378, 378, 558, 558, 558, 558, 569, 569, 600, 600, 600, 600, 600, 600]"
38_37_218,"[579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579]",[38],[37],"[9, 10, 11, 12, 20]","[579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579]","[579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579, 579]"
3_65_219,"[171, 171, 269, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406]",[3],[65],"[0, 10, 11, 12, 13, 14, 18, 22, 23]","[171, 171, 269, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406]","[171, 171, 269, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406]"
51_44_220,"[1, 35, 62, 63, 332, 347, 355, 370, 428, 475, 476, 493, 511, 515, 528, 541, 542, 576, 605, 628]",[51],[44],"[0, 1, 2, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[1, 35, 62, 63, 332, 347, 355, 370, 428, 475, 476, 493, 511, 515, 528, 541, 542, 576, 605, 628]","[1, 35, 62, 63, 332, 347, 355, 370, 428, 475, 476, 493, 511, 515, 528, 541, 542, 576, 605, 628]"
12_74_221,"[215, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302]",[12],[74],"[0, 1, 2, 3, 4, 5, 6, 7, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[215, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302]","[215, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302, 302]"
22_45_222,"[174, 241, 299, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 586, 586, 586, 586, 586]",[22],[45],"[0, 1, 2, 10, 11, 12, 13, 14, 16, 18, 20, 21, 22, 23]","[174, 241, 299, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 586, 586, 586, 586, 586]","[174, 241, 299, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 586, 586, 586, 586, 586]"
22_45_223,"[123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123]",[22],[45],"[1, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123]","[123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123]"
48_44_224,"[0, 3, 22, 61, 77, 104, 131, 155, 160, 179, 232, 250, 264, 264, 264, 264, 279, 293, 314, 350]",[48],[44],"[3, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[0, 3, 22, 61, 77, 104, 131, 155, 160, 179, 232, 250, 264, 264, 264, 264, 279, 293, 314, 350]","[0, 3, 22, 61, 77, 104, 131, 155, 160, 179, 232, 250, 264, 264, 264, 264, 279, 293, 314, 350]"
15_93_225,"[20, 202, 202, 202, 214, 342, 342, 342, 387, 387, 438, 438, 438, 485, 512, 549, 556, 560, 567, 651]",[15],[93],"[0, 1, 3, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[20, 202, 202, 202, 214, 342, 342, 342, 387, 387, 438, 438, 438, 485, 512, 549, 556, 560, 567, 651]","[20, 202, 202, 202, 214, 342, 342, 342, 387, 387, 438, 438, 438, 485, 512, 549, 556, 560, 567, 651]"
52_44_226,"[1, 10, 11, 36, 48, 72, 92, 97, 100, 102, 120, 125, 125, 125, 125, 125, 125, 125, 125, 125]",[52],[44],"[0, 1, 2, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[1, 10, 11, 36, 48, 72, 92, 97, 100, 102, 120, 125, 125, 125, 125, 125, 125, 125, 125, 125]","[1, 10, 11, 36, 48, 72, 92, 97, 100, 102, 120, 125, 125, 125, 125, 125, 125, 125, 125, 125]"
8_45_227,"[1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051]",[8],[45],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14]","[1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051]","[1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051]"
16_46_228,"[892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892]",[16],[46],"[0, 1, 2, 3, 4, 5, 6, 7, 15, 19, 20, 21, 22, 23]","[892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892]","[892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892, 892]"
21_45_229,"[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",[21],[45],"[11, 12, 13, 14, 16, 17, 18, 19]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]"
38_14_230,"[103, 103, 103, 191, 191, 191, 191, 191, 191, 191, 191, 191, 191, 191, 191, 191, 191, 191, 191, 191]",[38],[14],"[0, 1, 2, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23]","[103, 103, 103, 191, 191, 191, 191, 191, 191, 191, 191, 191, 191, 191, 191, 191, 191, 191, 191, 191]","[103, 103, 103, 191, 191, 191, 191, 191, 191, 191, 191, 191, 191, 191, 191, 191, 191, 191, 191, 191]"
1_21_231,"[613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613]",[1],[21],"[3, 11, 12, 13, 18, 19]","[613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613]","[613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613]"
21_85_232,"[509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509]",[21],[85],"[10, 11, 12, 13, 14, 19, 21]","[509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509]","[509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509]"
12_45_233,"[1, 3, 7, 18, 20, 61, 65, 104, 131, 144, 146, 157, 161, 179, 191, 223, 229, 235, 289, 302]",[12],[45],"[0, 1, 3, 5, 6, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23]","[1, 3, 7, 18, 20, 61, 65, 104, 131, 144, 146, 157, 161, 179, 191, 223, 229, 235, 289, 302]","[1, 3, 7, 18, 20, 61, 65, 104, 131, 144, 146, 157, 161, 179, 191, 223, 229, 235, 289, 302]"
24_44_234,"[4, 31, 32, 32, 94, 95, 96, 99, 99, 119, 125, 125, 131, 142, 145, 177, 186, 206, 228, 228]",[24],[44],"[1, 4, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[4, 31, 32, 32, 94, 95, 96, 99, 99, 119, 125, 125, 131, 142, 145, 177, 186, 206, 228, 228]","[4, 31, 32, 32, 94, 95, 96, 99, 99, 119, 125, 125, 131, 142, 145, 177, 186, 206, 228, 228]"
21_53_235,"[878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878]",[21],[53],"[10, 11, 12, 13, 14]","[878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878]","[878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878, 878]"
12_4_236,"[105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105]",[12],[4],"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22]","[105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105]","[105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105]"
16_73_237,"[688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688]",[16],[73],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688]","[688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688]"
21_44_238,"[270, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541]",[21],[44],"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[270, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541]","[270, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541]"
16_35_239,"[503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503]",[16],[35],"[0, 1, 2, 3, 4, 5, 6, 8, 9, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23]","[503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503]","[503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503, 503]"
21_61_240,"[1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015]",[21],[61],"[0, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22]","[1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015]","[1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015, 1015]"
16_72_241,"[61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61]",[16],[72],"[0, 1, 2, 3, 4, 5, 6, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61]","[61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61]"
26_16_242,"[474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474]",[26],[16],"[0, 1, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 21, 22, 23]","[474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474]","[474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474, 474]"
53_88_243,"[948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948]",[53],[88],"[0, 1, 2, 3, 4, 5, 19, 21, 22, 23]","[948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948]","[948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948, 948]"
22_44_244,"[16, 16, 16, 16, 16, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58]",[22],[44],"[0, 2, 10, 11, 13, 15, 16, 17, 18, 20, 21, 22, 23]","[16, 16, 16, 16, 16, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58]","[16, 16, 16, 16, 16, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58]"
11_77_245,"[170, 232, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672]",[11],[77],"[1, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[170, 232, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672]","[170, 232, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672]"
25_55_246,"[863, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924]",[25],[55],"[0, 2, 3, 5, 6, 7, 8, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23]","[863, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924]","[863, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924]"
20_44_247,"[12, 21, 21, 21, 25, 58, 76, 76, 88, 106, 119, 121, 140, 166, 182, 209, 219, 223, 271, 289]",[20],[44],"[0, 1, 2, 3, 4, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[12, 21, 21, 21, 25, 58, 76, 76, 88, 106, 119, 121, 140, 166, 182, 209, 219, 223, 271, 289]","[12, 21, 21, 21, 25, 58, 76, 76, 88, 106, 119, 121, 140, 166, 182, 209, 219, 223, 271, 289]"
16_35_248,"[334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334]",[16],[35],"[0, 1, 2, 3, 8, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23]","[334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334]","[334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334]"
16_8_249,"[390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390]",[16],[8],"[0, 1, 2, 3, 4, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23]","[390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390]","[390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390, 390]"
54_45_250,"[241, 348, 361, 545, 545, 545, 545, 545, 545, 545, 545, 545, 545, 545, 545, 545, 545, 545, 545, 545]",[54],[45],"[2, 4, 10, 11, 12, 13, 14, 16, 22, 23]","[241, 348, 361, 545, 545, 545, 545, 545, 545, 545, 545, 545, 545, 545, 545, 545, 545, 545, 545, 545]","[241, 348, 361, 545, 545, 545, 545, 545, 545, 545, 545, 545, 545, 545, 545, 545, 545, 545, 545, 545]"
12_45_251,"[32, 61, 72, 113, 123, 157, 161, 161, 176, 177, 179, 197, 223, 223, 223, 229, 229, 229, 229, 229]",[12],[45],"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22]","[32, 61, 72, 113, 123, 157, 161, 161, 176, 177, 179, 197, 223, 223, 223, 229, 229, 229, 229, 229]","[32, 61, 72, 113, 123, 157, 161, 161, 176, 177, 179, 197, 223, 223, 223, 229, 229, 229, 229, 229]"
16_73_252,"[554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554]",[16],[73],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 13]","[554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554]","[554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554, 554]"
21_34_253,"[40, 75, 145, 159, 215, 270, 458, 506, 519, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565]",[21],[34],"[1, 2, 3, 4, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[40, 75, 145, 159, 215, 270, 458, 506, 519, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565]","[40, 75, 145, 159, 215, 270, 458, 506, 519, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565]"
11_44_254,"[5, 62, 62, 190, 252, 252, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293]",[11],[44],"[0, 1, 3, 12, 14, 15, 16, 17, 18, 19, 20, 21, 23]","[5, 62, 62, 190, 252, 252, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293]","[5, 62, 62, 190, 252, 252, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293]"
25_24_255,"[372, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458]",[25],[24],"[1, 2, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 22, 23]","[372, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458]","[372, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458]"
30_73_256,"[688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688]",[30],[73],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 14, 15, 16, 17, 18, 19, 20, 23]","[688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688]","[688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688, 688]"
55_21_257,"[613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613]",[55],[21],"[3, 11, 12, 13, 18]","[613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613]","[613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613, 613]"
21_44_258,"[68, 496, 496, 496, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551]",[21],[44],"[0, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[68, 496, 496, 496, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551]","[68, 496, 496, 496, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551]"
